ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9843940,Regulation of endogenous retroelements by KRAB-ZFP proteins,18/961,107/11230,0.168224299065421,1.96582609625876,3.07077512380411,0.00405091493514007,0.0605131519692574,0.054114772492213,H3C4/H2AC4/H3C6/ZNF649/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/MTA2/H2AC8/H4C5/ZNF331/H3C7/TRIM28/H2AJ/H2BC8,18
R-HSA-212300,PRC2 methylates histones and DNA,14/961,75/11230,0.186666666666667,2.18133888310787,3.14006400811127,0.00412556031928158,0.0609993561493776,0.054549567701779,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,14
R-HSA-9909648,Regulation of PD-L1(CD274) expression,28/961,194/11230,0.144329896907216,1.68660222920712,2.95099440444917,0.00420307770777552,0.0615177737228962,0.055013170210225,H3C4/H2AC4/H3C6/TCF7/DDOST/H3C10/H3C12/H2BC15/DERL2/PSMA1/H3C2/PSMD13/B3GNT3/H2AC6/RPN1/OSTC/TNRC6C/RPN2/H2BC3/H2AC8/RBX1/UBA52/H4C5/H3C7/DERL1/H2AJ/DAD1/H2BC8,28
R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,21/961,133/11230,0.157894736842105,1.84511747631305,2.99921961641504,0.00436100231993207,0.0619518858978586,0.0554013813811804,H3C4/H2AC4/H3C6/PEX11A/PPARG/ANGPTL4/H3C10/H3C12/H2BC15/H3C2/DGAT2/H2AC6/H2BC3/H2AC8/PAGR1/H4C5/CCNC/H3C7/H2AJ/ADIPOQ/H2BC8,21
R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,21/961,133/11230,0.157894736842105,1.84511747631305,2.99921961641504,0.00436100231993207,0.0619518858978586,0.0554013813811804,H3C4/H2AC4/H3C6/PEX11A/PPARG/ANGPTL4/H3C10/H3C12/H2BC15/H3C2/DGAT2/H2AC6/H2BC3/H2AC8/PAGR1/H4C5/CCNC/H3C7/H2AJ/ADIPOQ/H2BC8,21
R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,21/961,133/11230,0.157894736842105,1.84511747631305,2.99921961641504,0.00436100231993207,0.0619518858978586,0.0554013813811804,H3C4/H2AC4/H3C6/PEX11A/PPARG/ANGPTL4/H3C10/H3C12/H2BC15/H3C2/DGAT2/H2AC6/H2BC3/H2AC8/PAGR1/H4C5/CCNC/H3C7/H2AJ/ADIPOQ/H2BC8,21
R-HSA-9645723,Diseases of programmed cell death,17/961,100/11230,0.17,1.98657648283039,3.03145645722754,0.00460322947480083,0.0647580534853049,0.0579108378485418,H3C4/H2AC4/H3C6/C1QBP/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/CASP8/H2AC8/H4C5/H3C7/H2AJ/BCL2L11/H2BC8,17
R-HSA-5419276,Mitochondrial translation termination,17/961,101/11230,0.168316831683168,1.96690740874296,2.98597152215964,0.00510620090905749,0.0711431261271568,0.0636207825814755,GADD45GIP1/MRPL12/MRPL11/MRPL55/MRPL10/MRPL14/MRPS12/MRPS17/OXA1L/MRPL47/MRPL49/MRPL9/MRPL17/MRPS7/MRPS16/MRPL3/MRPS2,17
R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription,16/961,93/11230,0.172043010752688,2.01045058350956,2.99323352847323,0.00522010630174995,0.071228831028518,0.0636974254448481,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/TGIF2/H2AC6/H2BC3/H2AC8/CTBP2/H4C5/H3C7/H2AJ/H2BC8,16
R-HSA-1566977,Fibronectin matrix formation,6/961,20/11230,0.3,3.5057232049948,3.43094253637177,0.00525982396138815,0.071228831028518,0.0636974254448481,COL4A2/COL1A1/COL5A3/COL5A1/ITGA5/COL7A1,6
R-HSA-9629569,Protein hydroxylation,6/961,20/11230,0.3,3.5057232049948,3.43094253637177,0.00525982396138815,0.071228831028518,0.0636974254448481,RPS23/JMJD4/ZC3H15/RPL8/JMJD6/RWDD1,6
R-HSA-421270,Cell-cell junction organization,36/961,272/11230,0.132352941176471,1.54664259043888,2.79183937161645,0.00557865486167782,0.0748469527275107,0.0669329837692533,H3C4/H2AC4/H3C6/SDK1/DDOST/CDH24/CLDN19/ANGPTL4/CLDN20/H3C10/RACK1/H3C12/H2BC15/PSMA1/H3C2/PSMD13/CTSS/TGIF2/H2AC6/RPN1/OSTC/TNRC6C/PARD6A/SEC11A/RPN2/H2BC3/H2AC8/CTBP2/UBA52/H4C5/SPCS3/H3C7/CLDN14/H2AJ/DAD1/H2BC8,36
