logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.001699326264671,7.1544411570897,8.8209669132379,2.05257893444682e-18,2.28396055978446e-16,27.5635692059182,MCOLN3,up
0.00168156311007672,7.19702878264971,8.79023237053095,2.67808822502405e-18,2.9531351238103e-16,27.3007652446568,SNX24,up
0.00182758924812989,7.43120478732349,8.77751695054383,2.98890040144229e-18,3.26644115300479e-16,27.1922912008093,MCF2L2,up
0.00190006622377675,8.39279493922648,8.76402691171907,3.35763762384559e-18,3.63694553237787e-16,27.077370628523,NFE2L1,up
0.00156888848691452,7.20039043414026,8.73265049294806,4.39812735839229e-18,4.72219990058962e-16,26.8107214570636,UGT8,up
0.00168780840583549,7.41734060050177,8.72468451530293,4.70945055739378e-18,5.01249346282608e-16,26.7431668739852,MRAS,up
0.00270602633807188,8.29553882925586,8.71138011567378,5.27864408813738e-18,5.56987962403462e-16,26.6304699618362,KIF5C,up
-0.00217637647268133,6.71951120097527,-8.68689237010805,6.50946575477885e-18,6.80990263576864e-16,26.423466670096,CRTAM,down
0.00200729954512767,7.68410205927114,8.65670113445147,8.42257386991601e-18,8.73663594642135e-16,26.169006205098,ATRNL1,up
0.00163556959230648,7.2628137244023,8.65363627190912,8.64538426694234e-18,8.89239524599784e-16,26.1432213757839,PRKCE,up
0.00217812685916996,9.41961216975807,8.62635735552498,1.09030798796228e-17,1.11196918981811e-15,25.9141021583985,RAPGEF2,up
-0.00153998851634794,6.49306271318616,-8.62539553465944,1.09925058797379e-17,1.11196918981811e-15,25.9060361559188,ADAM6,down
0.00162535055536062,7.61895476298287,8.61115124567547,1.24048583281726e-17,1.24455299948223e-15,25.7866803607515,GPRC5B,up
0.00254968180911337,7.64270595422107,8.59869435486413,1.37858771978816e-17,1.37186290164285e-15,25.682454160087,PAPSS2,up
0.00177278489094039,9.10735307258126,8.5940545169426,1.43381753487225e-17,1.41531666345455e-15,25.643669268223,RTL8C,up
-0.00200842923802985,11.6250256884761,-8.58077238132439,1.60428708722858e-17,1.57091791581422e-15,25.532751775098,GMFG,down
0.00156639809311279,11.3477415706176,8.56817623471749,1.78437628832261e-17,1.73339410865625e-15,25.427712555627,UPF2,up
0.00193438480042686,7.78221501996665,8.5612653855703,1.89151534280755e-17,1.82300376346177e-15,25.3701449200013,MAP2,up
0.00151953650278845,7.38574364035679,8.46983192787782,4.07456272502999e-17,3.89630060580993e-15,24.6126332053408,CDC42BPA,up
0.00151655463282769,7.36646775111982,8.46746118876901,4.15602824805182e-17,3.94339424466312e-15,24.593094277201,USP54,up
-0.00221137011071144,10.6107216350072,-8.44957596376259,4.82467322286646e-17,4.51593012309498e-15,24.4458562880896,STK26,down
0.00165360016805909,7.46259945849609,8.44936341919114,4.83322586703793e-17,4.51593012309498e-15,24.4441083106539,SORBS1,up
0.00182164897538915,9.93641950569923,8.43810982933893,5.308084326722e-17,4.92204183023313e-15,24.351617614723,NCOA6,up
0.00198881628710102,12.2217985457486,8.42884962230489,5.73312845556536e-17,5.2762024282797e-15,24.2755975422597,WBP2,up
0.00144118630190192,8.10510188209639,8.42642473472981,5.84987185968668e-17,5.34346504198246e-15,24.2557038940816,KIAA0753,up
0.00168149024270327,10.1596923116289,8.41465977443497,6.45043529506039e-17,5.84839466752142e-15,24.1592616761249,DYNC1I2,up
0.00207450729201554,9.69642303428366,8.40522925055489,6.97542558109881e-17,6.27788302298893e-15,24.0820478674182,TNS3,up
0.00194736222231389,7.33610041949881,8.40100245367743,7.22420488052758e-17,6.45432611223778e-15,24.0474669383597,RGMB,up
0.00298218385044058,9.41790789007785,8.39715832349067,7.45805226947433e-17,6.61496809988158e-15,24.0160310371637,PFKP,up
0.00169898811987496,8.14427031035419,8.395016356562,7.59157742993694e-17,6.68495739154159e-15,23.9985207175006,ZNF438,up
0.00203037417355644,7.76798797980986,8.38769292442381,8.06617066816826e-17,7.05213778416997e-15,23.938684493308,MAP1B,up
0.00156092584630283,10.8310447517745,8.37836235485326,8.71344521368793e-17,7.56401201528655e-15,23.8625205376752,HNRNPUL2,up
0.00158186027912666,7.44452944337814,8.36800890558331,9.49176939696947e-17,8.18163784640185e-15,23.7781009224418,PCBP4,up
-0.00191408352102043,7.29781874381328,-8.34505900455845,1.14699320138731e-16,9.81762012935715e-15,23.5913251930396,CDCA7L,down
0.00134484351566778,6.90658066428005,8.33351992508339,1.26130144834251e-16,1.07210623109113e-14,23.4975989772862,EDA,up
0.00204081042805577,9.09810161824242,8.32605346108617,1.34118065873388e-16,1.13214146640708e-14,23.4370180642204,MAP4K4,up
0.00239563969576099,11.5632355696711,8.31008221863271,1.5291806143935e-16,1.28199799453263e-14,23.3076043673564,SIRPA,up
0.0022413664980458,10.1989231029989,8.29822672445504,1.6853253495381e-16,1.40329131145213e-14,23.2116925188018,SPTAN1,up
-0.00166260339788948,6.78376454214584,-8.29735757579051,1.69737250101015e-16,1.40377293326785e-14,23.2046661457413,STK17A,down
0.00225371683267811,8.02502882558811,8.29392349004295,1.7458084229267e-16,1.4341406105116e-14,23.1769111269208,CDC42BPB,up
0.00122190208860064,7.09962904874788,8.2878820206633,1.83435121635116e-16,1.49683059254255e-14,23.1281091056117,SLC9B2,up
0.00132337649482028,11.0168786520587,8.28321797057367,1.90572345694351e-16,1.54477186178732e-14,23.0904567132263,PPP1R11,up
0.00177567432914188,7.66189819491594,8.2730254594053,2.07136730112032e-16,1.66799577406005e-14,23.0082435614222,FANCL,up
0.00243073656479498,10.3591202095474,8.27058399355731,2.11310724127019e-16,1.69048579301615e-14,22.9885648594179,DBNDD2,up
0.00148895291836253,7.85649924131293,8.26264923804408,2.25457463309134e-16,1.79194763045701e-14,22.9246471794553,CASK,up
0.00149206466999691,7.34511324734217,8.25548740850695,2.39025872654052e-16,1.8875333427649e-14,22.8670056828598,CNP,up
0.00203191012092515,7.46644222696453,8.24757817988387,2.54947237857911e-16,2.00035525088515e-14,22.8034038738254,GATM,up
0.00150705630738307,7.55048666823521,8.24614440299802,2.57943420278681e-16,2.0109729071408e-14,22.7918803932002,OMG,up
-0.00153681985172512,7.09252794031074,-8.24075382368271,2.69522154661063e-16,2.08794378041228e-14,22.7485724973322,NOG,down
0.00178175103965012,10.9069268039689,8.23850974766227,2.74492102195219e-16,2.1130712772764e-14,22.7305515166684,ABR,up
0.00177717027754351,7.43656421890647,8.20940138917208,3.47761024698287e-16,2.6603718389419e-14,22.4972196694152,SLC4A4,up
0.00164563113334938,8.09626378791536,8.20372858215263,3.64138521878276e-16,2.76835745825472e-14,22.451837829788,DFFA,up
0.00147607980668323,7.691356880172,8.20230156298077,3.68376668146482e-16,2.7832903815512e-14,22.4404265174127,CAB39L,up
0.00162392773940799,7.61362637472411,8.17136575117482,4.73194648119356e-16,3.55331441287172e-14,22.1935081269888,PSD3,up
0.00188160189462288,7.73056158352909,8.13368941711809,6.41166503845651e-16,4.78529146772608e-14,21.8939857589539,DTNA,up
0.0015186892365287,7.26521449744296,8.12842243256815,6.68912677838206e-16,4.96211586469069e-14,21.8522185896303,SPATA6,up
0.00194668677811536,8.37735087685441,8.11970946920513,7.17433063158029e-16,5.28998836930981e-14,21.7831812395364,PKP4,up
0.00177393600879573,7.58944985063578,8.08285796730162,9.63998439796795e-16,7.06547359467831e-14,21.4919655766491,FUT9,up
0.00205542946970732,7.18088620757258,8.06437374753566,1.11744133358107e-15,8.14135828751922e-14,21.3463698070817,LARGE1,up
0.00217147157263811,7.68476197974709,8.06309335262685,1.1289202217287e-15,8.17632160589306e-14,21.3362961774572,MAP1A,up
