logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00190956065991755,7.10056152818332,9.5056281365198,5.53605555923041e-21,7.7001500051114e-19,33.5095977110523,ADAM9,up
0.00200293981200546,7.48479595567537,9.4993484220372,5.86479539552013e-21,7.97612173790737e-19,33.452501934921,PIAS3,up
-0.00183229172696456,6.70060166833388,-9.50032228277299,5.81257663917987e-21,7.97612173790737e-19,33.4613541154872,UPK3A,down
0.00202490795523764,7.45877677082792,9.47435419012585,7.37596822133381e-21,9.83927455821252e-19,33.2255933296651,PCBP4,up
0.00167236467693287,7.46392879190255,9.47406504690351,7.39553316466954e-21,9.83927455821252e-19,33.222971554375,MANSC1,up
0.00178961875241592,7.59805381521063,9.45193376175597,9.05593238549713e-21,1.19187755267188e-18,33.0225153600357,ZFYVE9,up
0.00201547076897017,10.6923374310053,9.43071114884806,1.09929125371624e-20,1.41634999426177e-18,32.8306918548723,PHF21A,up
0.00228087322163772,7.39903885059104,9.43152892775513,1.09111914751286e-20,1.41634999426177e-18,32.8380761628414,ARHGEF12,up
0.0030537181944857,7.83472995147573,9.4144019851835,1.27552322045481e-20,1.62629210607989e-18,32.6835470319747,AFAP1,up
0.0027134964118047,8.14428951653333,9.40053031527896,1.44721897239089e-20,1.82618146619222e-18,32.5585770575263,VSNL1,up
0.00280319566629599,6.2598776937496,9.37663863750879,1.79815837860208e-20,2.24586311776423e-18,32.3437318718419,MS4A1,up
0.00259007653026927,12.246208385326,9.37523553916339,1.82120531700512e-20,2.25167202829724e-18,32.3311301008981,MBP,up
0.00402611522050046,9.21863907481032,9.36131537173114,2.06629202633268e-20,2.5291414402312e-18,32.206201152992,ADGRG1,up
0.00229928041489934,10.8042414262081,9.35383011771488,2.21129502326264e-20,2.67982684007275e-18,32.1390936810512,CLIP1,up
0.00235235273142147,8.20923640327757,9.33366587393851,2.65393082695257e-20,3.18471699234308e-18,31.9585598759355,PREX1,up
0.00218877509884362,7.9844419908776,9.32299698598068,2.92250411368276e-20,3.47295634480359e-18,31.8631838628395,GPM6B,up
-0.00223232698564693,7.28732520151496,-9.31116421116067,3.25190442620876e-20,3.82724136315339e-18,31.7575199662883,CD248,down
0.00251059304189477,8.47623622928368,9.29683261053023,3.70036773852233e-20,4.31357153519175e-18,31.6297067562219,PFN2,up
0.0028642127438542,8.48920414472564,9.29119622587837,3.89304765691448e-20,4.49536823779559e-18,31.5794893288,SPIRE1,up
0.00220503182100028,7.61106454916896,9.27595407262444,4.46523590374286e-20,5.10789602446847e-18,31.4438289967121,FANCL,up
0.00193001094376984,7.68016017238692,9.26892763603607,4.75629622787907e-20,5.39046905826294e-18,31.38136007827,TRPC1,up
