gsm,gse,Age,Sex,AgeBin
GSM1610452,GSE65907,63,F,"[60,70)"
GSM1610454,GSE65907,60,F,"[60,70)"
GSM1610455,GSE65907,72,F,"[70,80)"
GSM1610456,GSE65907,58,M,"[50,60)"
GSM1610457,GSE65907,73,F,"[70,80)"
GSM1610458,GSE65907,48,M,"[40,50)"
GSM1610459,GSE65907,62,F,"[60,70)"
GSM1610460,GSE65907,44,M,"[40,50)"
GSM1610461,GSE65907,72,M,"[70,80)"
GSM1610462,GSE65907,65,M,"[60,70)"
GSM1610463,GSE65907,60,M,"[60,70)"
GSM1610465,GSE65907,73,M,"[70,80)"
GSM1610466,GSE65907,54,M,"[50,60)"
GSM1610469,GSE65907,50,M,"[50,60)"
GSM1610470,GSE65907,67,M,"[60,70)"
GSM1610472,GSE65907,72,M,"[70,80)"
GSM1610474,GSE65907,69,M,"[60,70)"
GSM1610475,GSE65907,57,M,"[50,60)"
GSM1610476,GSE65907,42,M,"[40,50)"
GSM1610477,GSE65907,50,M,"[50,60)"
GSM1610478,GSE65907,55,M,"[50,60)"
GSM1610479,GSE65907,69,F,"[60,70)"
GSM1610480,GSE65907,50,M,"[50,60)"
GSM1610481,GSE65907,50,F,"[50,60)"
GSM1610482,GSE65907,68,M,"[60,70)"
GSM1610483,GSE65907,62,F,"[60,70)"
GSM1610484,GSE65907,46,M,"[40,50)"
GSM1610485,GSE65907,75,M,"[70,80)"
GSM1610486,GSE65907,78,M,"[70,80)"
GSM1610487,GSE65907,72,M,"[70,80)"
GSM1610488,GSE65907,59,M,"[50,60)"
GSM1610489,GSE65907,65,M,"[60,70)"
GSM1610490,GSE65907,57,M,"[50,60)"
GSM1610491,GSE65907,50,M,"[50,60)"
GSM1610492,GSE65907,62,F,"[60,70)"
GSM1610493,GSE65907,71,F,"[70,80)"
GSM1610494,GSE65907,76,F,"[70,80)"
GSM1610495,GSE65907,66,M,"[60,70)"
GSM1610496,GSE65907,47,F,"[40,50)"
GSM1610497,GSE65907,52,M,"[50,60)"
GSM1610498,GSE65907,71,F,"[70,80)"
GSM1610499,GSE65907,52,M,"[50,60)"
GSM1610500,GSE65907,59,M,"[50,60)"
GSM1610501,GSE65907,56,M,"[50,60)"
GSM1610502,GSE65907,70,F,"[70,80)"
GSM1610503,GSE65907,55,M,"[50,60)"
GSM1610504,GSE65907,65,M,"[60,70)"
GSM1610505,GSE65907,75,F,"[70,80)"
GSM1610506,GSE65907,51,M,"[50,60)"
GSM1610507,GSE65907,80,F,"[80,90)"
GSM1610508,GSE65907,70,F,"[70,80)"
GSM1610509,GSE65907,75,M,"[70,80)"
GSM1610510,GSE65907,41,M,"[40,50)"
GSM1610511,GSE65907,62,F,"[60,70)"
GSM1610512,GSE65907,78,M,"[70,80)"
GSM1610513,GSE65907,70,M,"[70,80)"
GSM1610514,GSE65907,72,M,"[70,80)"
GSM1610515,GSE65907,73,M,"[70,80)"
GSM1610516,GSE65907,73,M,"[70,80)"
GSM1610517,GSE65907,79,M,"[70,80)"
GSM1610518,GSE65907,65,M,"[60,70)"
GSM1610519,GSE65907,69,M,"[60,70)"
GSM1610520,GSE65907,52,M,"[50,60)"
GSM1610521,GSE65907,77,M,"[70,80)"
GSM1610522,GSE65907,62,M,"[60,70)"
GSM1610523,GSE65907,76,M,"[70,80)"
GSM1610524,GSE65907,52,M,"[50,60)"
GSM1610525,GSE65907,65,F,"[60,70)"
GSM1610526,GSE65907,64,M,"[60,70)"
GSM1610527,GSE65907,44,M,"[40,50)"
GSM1610528,GSE65907,58,F,"[50,60)"
GSM1610529,GSE65907,72,M,"[70,80)"
GSM1610530,GSE65907,52,M,"[50,60)"
GSM1610531,GSE65907,56,M,"[50,60)"
GSM1610532,GSE65907,50,F,"[50,60)"
GSM1610533,GSE65907,72,M,"[70,80)"
GSM1610534,GSE65907,57,F,"[50,60)"
GSM1610535,GSE65907,76,F,"[70,80)"
GSM1610536,GSE65907,62,M,"[60,70)"
GSM1610537,GSE65907,50,F,"[50,60)"
GSM1610538,GSE65907,59,M,"[50,60)"
GSM1610539,GSE65907,41,M,"[40,50)"
GSM1610540,GSE65907,56,M,"[50,60)"
GSM1610541,GSE65907,59,M,"[50,60)"
GSM1610542,GSE65907,77,M,"[70,80)"
GSM1610543,GSE65907,78,M,"[70,80)"
GSM1610544,GSE65907,71,M,"[70,80)"
GSM1610545,GSE65907,68,F,"[60,70)"
GSM1610546,GSE65907,60,M,"[60,70)"
GSM1610547,GSE65907,57,M,"[50,60)"
GSM1610548,GSE65907,63,F,"[60,70)"
GSM1610549,GSE65907,61,M,"[60,70)"
GSM1610550,GSE65907,75,M,"[70,80)"
GSM1610551,GSE65907,74,M,"[70,80)"
GSM1610552,GSE65907,79,M,"[70,80)"
GSM1610553,GSE65907,77,F,"[70,80)"
GSM1610554,GSE65907,54,F,"[50,60)"
GSM1610555,GSE65907,54,M,"[50,60)"
GSM1610556,GSE65907,69,M,"[60,70)"
GSM1610557,GSE65907,43,M,"[40,50)"
GSM1610558,GSE65907,66,M,"[60,70)"
GSM1610559,GSE65907,69,F,"[60,70)"
GSM1610560,GSE65907,75,M,"[70,80)"
GSM1610561,GSE65907,56,F,"[50,60)"
GSM1610562,GSE65907,76,F,"[70,80)"
GSM1610563,GSE65907,48,F,"[40,50)"
GSM1610564,GSE65907,52,F,"[50,60)"
GSM1610565,GSE65907,74,F,"[70,80)"
GSM1610566,GSE65907,50,M,"[50,60)"
GSM1610567,GSE65907,56,M,"[50,60)"
GSM1610568,GSE65907,48,M,"[40,50)"
GSM1610569,GSE65907,72,M,"[70,80)"
GSM1610570,GSE65907,61,M,"[60,70)"
GSM1610571,GSE65907,43,M,"[40,50)"
GSM1610572,GSE65907,75,F,"[70,80)"
GSM1610573,GSE65907,56,M,"[50,60)"
GSM1610574,GSE65907,57,M,"[50,60)"
GSM1610575,GSE65907,47,M,"[40,50)"
GSM1610576,GSE65907,55,M,"[50,60)"
GSM1610577,GSE65907,82,M,"[80,90)"
GSM1610578,GSE65907,56,M,"[50,60)"
GSM1610579,GSE65907,40,M,"[40,50)"
GSM1610580,GSE65907,51,M,"[50,60)"
GSM1610581,GSE65907,83,F,"[80,90)"
GSM1610582,GSE65907,67,F,"[60,70)"
GSM1610583,GSE65907,82,M,"[80,90)"
GSM1610584,GSE65907,65,F,"[60,70)"
GSM1610585,GSE65907,52,M,"[50,60)"
GSM1610586,GSE65907,46,M,"[40,50)"
GSM1610587,GSE65907,72,F,"[70,80)"
GSM1610588,GSE65907,59,F,"[50,60)"
GSM1610589,GSE65907,53,M,"[50,60)"
GSM1610590,GSE65907,55,F,"[50,60)"
GSM1610591,GSE65907,85,M,"[80,90)"
GSM1610592,GSE65907,61,F,"[60,70)"
GSM1610593,GSE65907,65,F,"[60,70)"
GSM1610594,GSE65907,46,M,"[40,50)"
GSM1610595,GSE65907,67,M,"[60,70)"
GSM1610596,GSE65907,59,M,"[50,60)"
GSM1610597,GSE65907,81,M,"[80,90)"
GSM1610598,GSE65907,84,F,"[80,90)"
GSM1610599,GSE65907,77,M,"[70,80)"
GSM1610600,GSE65907,57,F,"[50,60)"
GSM1610601,GSE65907,42,F,"[40,50)"
GSM1610602,GSE65907,59,M,"[50,60)"
GSM1610603,GSE65907,68,M,"[60,70)"
GSM1610604,GSE65907,52,M,"[50,60)"
GSM1610605,GSE65907,55,F,"[50,60)"
GSM1610606,GSE65907,46,M,"[40,50)"
GSM1610607,GSE65907,53,M,"[50,60)"
GSM1610608,GSE65907,48,M,"[40,50)"
GSM1610609,GSE65907,53,F,"[50,60)"
GSM1610610,GSE65907,72,F,"[70,80)"
GSM1610611,GSE65907,42,F,"[40,50)"
GSM1610612,GSE65907,73,M,"[70,80)"
GSM1610613,GSE65907,67,F,"[60,70)"
GSM1610614,GSE65907,67,F,"[60,70)"
GSM1610615,GSE65907,50,M,"[50,60)"
GSM1610616,GSE65907,64,F,"[60,70)"
GSM1610617,GSE65907,74,F,"[70,80)"
GSM1610618,GSE65907,59,F,"[50,60)"
GSM1610619,GSE65907,75,M,"[70,80)"
GSM1610620,GSE65907,62,F,"[60,70)"
GSM1610621,GSE65907,54,M,"[50,60)"
GSM1610622,GSE65907,48,F,"[40,50)"
GSM1610623,GSE65907,72,M,"[70,80)"
GSM1610624,GSE65907,60,M,"[60,70)"
GSM1610625,GSE65907,61,F,"[60,70)"
GSM1610626,GSE65907,70,F,"[70,80)"
GSM1610627,GSE65907,72,M,"[70,80)"
GSM1610628,GSE65907,47,M,"[40,50)"
GSM1610629,GSE65907,45,M,"[40,50)"
GSM1610630,GSE65907,82,M,"[80,90)"
GSM1610631,GSE65907,40,M,"[40,50)"
GSM1610632,GSE65907,69,M,"[60,70)"
GSM1610633,GSE65907,61,M,"[60,70)"
GSM1610634,GSE65907,67,M,"[60,70)"
GSM1610635,GSE65907,69,F,"[60,70)"
GSM1610636,GSE65907,68,M,"[60,70)"
GSM1610637,GSE65907,46,M,"[40,50)"
GSM1610638,GSE65907,81,M,"[80,90)"
GSM1610639,GSE65907,60,M,"[60,70)"
GSM1610640,GSE65907,37,F,"[30,40)"
GSM1610641,GSE65907,85,M,"[80,90)"
GSM1610642,GSE65907,47,M,"[40,50)"
GSM1610643,GSE65907,57,F,"[50,60)"
GSM1610644,GSE65907,81,F,"[80,90)"
GSM1610645,GSE65907,56,M,"[50,60)"
GSM1610646,GSE65907,56,M,"[50,60)"
GSM1610647,GSE65907,56,M,"[50,60)"
GSM1610648,GSE65907,75,M,"[70,80)"
GSM1610649,GSE65907,51,M,"[50,60)"
GSM1610650,GSE65907,71,M,"[70,80)"
GSM1610651,GSE65907,40,M,"[40,50)"
GSM1610652,GSE65907,72,F,"[70,80)"
GSM1610653,GSE65907,67,F,"[60,70)"
GSM1610654,GSE65907,68,F,"[60,70)"
GSM1610655,GSE65907,70,F,"[70,80)"
GSM1610656,GSE65907,67,F,"[60,70)"
GSM1610657,GSE65907,59,M,"[50,60)"
GSM1610658,GSE65907,66,F,"[60,70)"
GSM1610659,GSE65907,65,M,"[60,70)"
GSM1610660,GSE65907,77,M,"[70,80)"
GSM1610661,GSE65907,58,M,"[50,60)"
GSM1610662,GSE65907,51,F,"[50,60)"
GSM1610663,GSE65907,47,F,"[40,50)"
GSM1610664,GSE65907,64,M,"[60,70)"
GSM1610665,GSE65907,40,M,"[40,50)"
GSM1610666,GSE65907,52,M,"[50,60)"
GSM1610667,GSE65907,59,M,"[50,60)"
GSM1610668,GSE65907,69,F,"[60,70)"
GSM1610669,GSE65907,42,M,"[40,50)"
GSM1610670,GSE65907,59,F,"[50,60)"
GSM1610671,GSE65907,58,M,"[50,60)"
GSM1610672,GSE65907,77,M,"[70,80)"
GSM1610673,GSE65907,67,M,"[60,70)"
GSM1610674,GSE65907,77,M,"[70,80)"
GSM1610675,GSE65907,65,F,"[60,70)"
GSM1610676,GSE65907,76,M,"[70,80)"
GSM1610677,GSE65907,51,M,"[50,60)"
GSM1610678,GSE65907,75,M,"[70,80)"
GSM1610679,GSE65907,82,F,"[80,90)"
GSM1610680,GSE65907,66,F,"[60,70)"
GSM1610681,GSE65907,64,M,"[60,70)"
GSM1610682,GSE65907,75,F,"[70,80)"
GSM1610683,GSE65907,64,M,"[60,70)"
GSM1610684,GSE65907,68,M,"[60,70)"
GSM1610685,GSE65907,57,F,"[50,60)"
GSM1610686,GSE65907,55,M,"[50,60)"
GSM1610687,GSE65907,47,M,"[40,50)"
GSM1610688,GSE65907,53,M,"[50,60)"
GSM1610689,GSE65907,59,M,"[50,60)"
GSM1610690,GSE65907,50,M,"[50,60)"
GSM1610691,GSE65907,68,M,"[60,70)"
GSM1610692,GSE65907,74,F,"[70,80)"
GSM1610693,GSE65907,75,M,"[70,80)"
GSM1610694,GSE65907,70,M,"[70,80)"
GSM1610695,GSE65907,57,F,"[50,60)"
GSM1610696,GSE65907,40,M,"[40,50)"
GSM1610697,GSE65907,75,M,"[70,80)"
GSM1610698,GSE65907,58,F,"[50,60)"
GSM1610699,GSE65907,52,M,"[50,60)"
GSM1610700,GSE65907,70,F,"[70,80)"
GSM1610701,GSE65907,61,M,"[60,70)"
GSM1610702,GSE65907,62,F,"[60,70)"
GSM1610703,GSE65907,71,M,"[70,80)"
GSM1610704,GSE65907,49,F,"[40,50)"
GSM1610705,GSE65907,34,M,"[30,40)"
GSM1610706,GSE65907,71,F,"[70,80)"
GSM1610707,GSE65907,68,F,"[60,70)"
GSM1610708,GSE65907,82,F,"[80,90)"
GSM1610709,GSE65907,77,F,"[70,80)"
GSM1610710,GSE65907,71,F,"[70,80)"
GSM1610711,GSE65907,58,F,"[50,60)"
GSM1610712,GSE65907,69,M,"[60,70)"
GSM1610713,GSE65907,42,M,"[40,50)"
GSM1610714,GSE65907,68,F,"[60,70)"
GSM1610715,GSE65907,54,F,"[50,60)"
GSM1610716,GSE65907,39,M,"[30,40)"
GSM1610717,GSE65907,49,M,"[40,50)"
GSM1610718,GSE65907,46,F,"[40,50)"
GSM1610719,GSE65907,84,M,"[80,90)"
GSM1610720,GSE65907,79,M,"[70,80)"
GSM1610721,GSE65907,66,F,"[60,70)"
GSM1610722,GSE65907,45,M,"[40,50)"
GSM1610723,GSE65907,49,M,"[40,50)"
GSM1610724,GSE65907,83,M,"[80,90)"
GSM1610725,GSE65907,65,F,"[60,70)"
GSM1610726,GSE65907,65,M,"[60,70)"
GSM1610727,GSE65907,75,M,"[70,80)"
GSM1610728,GSE65907,80,M,"[80,90)"
GSM1610729,GSE65907,80,M,"[80,90)"
GSM1610730,GSE65907,70,M,"[70,80)"
GSM1610731,GSE65907,65,M,"[60,70)"
GSM1610732,GSE65907,46,M,"[40,50)"
GSM1610733,GSE65907,62,M,"[60,70)"
GSM1610734,GSE65907,62,M,"[60,70)"
GSM1610735,GSE65907,72,F,"[70,80)"
GSM1610736,GSE65907,51,F,"[50,60)"
GSM1610737,GSE65907,59,F,"[50,60)"
GSM1610738,GSE65907,43,M,"[40,50)"
GSM1610739,GSE65907,54,F,"[50,60)"
GSM1610740,GSE65907,26,F,"[20,30)"
GSM1610741,GSE65907,46,M,"[40,50)"
GSM1610742,GSE65907,69,M,"[60,70)"
GSM1610743,GSE65907,55,M,"[50,60)"
GSM1610744,GSE65907,45,M,"[40,50)"
GSM1610745,GSE65907,74,F,"[70,80)"
GSM1610746,GSE65907,51,M,"[50,60)"
GSM1610747,GSE65907,58,M,"[50,60)"
GSM1610748,GSE65907,48,M,"[40,50)"
GSM1610749,GSE65907,64,M,"[60,70)"
GSM1610750,GSE65907,58,M,"[50,60)"
GSM1610751,GSE65907,67,F,"[60,70)"
GSM1610752,GSE65907,71,M,"[70,80)"
GSM1610753,GSE65907,71,M,"[70,80)"
GSM1610754,GSE65907,65,M,"[60,70)"
GSM1610755,GSE65907,59,F,"[50,60)"
GSM1610756,GSE65907,80,M,"[80,90)"
GSM1610757,GSE65907,51,M,"[50,60)"
GSM1610758,GSE65907,70,M,"[70,80)"
GSM1610759,GSE65907,71,F,"[70,80)"
GSM1610760,GSE65907,40,M,"[40,50)"
GSM1610761,GSE65907,46,M,"[40,50)"
GSM1610762,GSE65907,65,M,"[60,70)"
GSM1610763,GSE65907,62,M,"[60,70)"
GSM1610764,GSE65907,72,F,"[70,80)"
GSM1610765,GSE65907,73,F,"[70,80)"
GSM1610766,GSE65907,52,M,"[50,60)"
GSM1610767,GSE65907,55,M,"[50,60)"
GSM1610768,GSE65907,66,F,"[60,70)"
GSM1610769,GSE65907,59,F,"[50,60)"
GSM1610770,GSE65907,48,M,"[40,50)"
GSM1610771,GSE65907,63,M,"[60,70)"
GSM1610772,GSE65907,61,M,"[60,70)"
GSM1610773,GSE65907,48,M,"[40,50)"
GSM1610774,GSE65907,73,F,"[70,80)"
GSM1610775,GSE65907,75,F,"[70,80)"
GSM1610776,GSE65907,55,M,"[50,60)"
GSM1610777,GSE65907,64,F,"[60,70)"
GSM1610778,GSE65907,69,M,"[60,70)"
GSM1610779,GSE65907,73,M,"[70,80)"
GSM1610780,GSE65907,64,F,"[60,70)"
GSM1610781,GSE65907,68,M,"[60,70)"
GSM1610782,GSE65907,85,F,"[80,90)"
GSM1610783,GSE65907,58,M,"[50,60)"
GSM1610784,GSE65907,74,M,"[70,80)"
GSM1610785,GSE65907,75,M,"[70,80)"
GSM1610786,GSE65907,63,M,"[60,70)"
GSM1610787,GSE65907,69,M,"[60,70)"
GSM1610788,GSE65907,55,F,"[50,60)"
GSM1610789,GSE65907,79,F,"[70,80)"
GSM1610790,GSE65907,50,M,"[50,60)"
GSM1610791,GSE65907,72,F,"[70,80)"
GSM1610792,GSE65907,40,M,"[40,50)"
GSM1610793,GSE65907,70,M,"[70,80)"
GSM1610794,GSE65907,53,M,"[50,60)"
GSM1610795,GSE65907,62,M,"[60,70)"
GSM1610796,GSE65907,76,F,"[70,80)"
GSM1610797,GSE65907,43,M,"[40,50)"
GSM1610798,GSE65907,78,F,"[70,80)"
GSM1610799,GSE65907,71,M,"[70,80)"
GSM1610800,GSE65907,71,F,"[70,80)"
GSM1610801,GSE65907,69,M,"[60,70)"
GSM1610802,GSE65907,66,M,"[60,70)"
GSM1610803,GSE65907,83,M,"[80,90)"
GSM1610804,GSE65907,65,M,"[60,70)"
GSM1610805,GSE65907,76,M,"[70,80)"
GSM1610806,GSE65907,46,M,"[40,50)"
GSM1610807,GSE65907,75,M,"[70,80)"
GSM1610808,GSE65907,39,F,"[30,40)"
GSM1610809,GSE65907,70,M,"[70,80)"
GSM1610810,GSE65907,60,F,"[60,70)"
GSM1610811,GSE65907,63,M,"[60,70)"
GSM1610812,GSE65907,55,M,"[50,60)"
GSM1610813,GSE65907,56,M,"[50,60)"
GSM1610814,GSE65907,56,M,"[50,60)"
GSM1610815,GSE65907,75,M,"[70,80)"
GSM1610816,GSE65907,66,F,"[60,70)"
GSM1610817,GSE65907,53,M,"[50,60)"
GSM1610818,GSE65907,70,F,"[70,80)"
GSM1610819,GSE65907,63,F,"[60,70)"
GSM1610820,GSE65907,76,F,"[70,80)"
GSM1610821,GSE65907,56,M,"[50,60)"
GSM1610822,GSE65907,57,M,"[50,60)"
GSM1610823,GSE65907,69,M,"[60,70)"
GSM1610824,GSE65907,45,F,"[40,50)"
GSM1610825,GSE65907,63,F,"[60,70)"
GSM1610826,GSE65907,72,M,"[70,80)"
GSM1610827,GSE65907,79,M,"[70,80)"
GSM1610828,GSE65907,74,M,"[70,80)"
GSM1610829,GSE65907,65,F,"[60,70)"
GSM1610830,GSE65907,45,M,"[40,50)"
GSM1610831,GSE65907,74,F,"[70,80)"
GSM1610832,GSE65907,61,M,"[60,70)"
GSM1610833,GSE65907,78,F,"[70,80)"
GSM1610834,GSE65907,77,M,"[70,80)"
GSM1610835,GSE65907,85,M,"[80,90)"
GSM1610836,GSE65907,50,M,"[50,60)"
GSM1610837,GSE65907,70,F,"[70,80)"
GSM1610838,GSE65907,79,M,"[70,80)"
GSM1610839,GSE65907,71,M,"[70,80)"
GSM1610840,GSE65907,77,F,"[70,80)"
GSM1610841,GSE65907,68,M,"[60,70)"
GSM1610842,GSE65907,50,F,"[50,60)"
GSM1610843,GSE65907,67,M,"[60,70)"
GSM1610844,GSE65907,74,F,"[70,80)"
GSM1610845,GSE65907,53,F,"[50,60)"
GSM1610846,GSE65907,63,M,"[60,70)"
GSM1610847,GSE65907,59,F,"[50,60)"
GSM1610848,GSE65907,68,F,"[60,70)"
GSM1610849,GSE65907,72,M,"[70,80)"
GSM1610850,GSE65907,76,F,"[70,80)"
GSM1610851,GSE65907,84,M,"[80,90)"
GSM1610852,GSE65907,65,M,"[60,70)"
GSM1610853,GSE65907,58,F,"[50,60)"
GSM1610854,GSE65907,66,M,"[60,70)"
GSM1610855,GSE65907,40,F,"[40,50)"
GSM1610856,GSE65907,51,M,"[50,60)"
GSM1610857,GSE65907,77,F,"[70,80)"
GSM1610858,GSE65907,63,F,"[60,70)"
GSM1610859,GSE65907,39,F,"[30,40)"
GSM1610860,GSE65907,55,M,"[50,60)"
GSM1610861,GSE65907,58,M,"[50,60)"
GSM1610862,GSE65907,70,M,"[70,80)"
GSM1610863,GSE65907,70,M,"[70,80)"
GSM1610864,GSE65907,73,M,"[70,80)"
GSM1610865,GSE65907,43,M,"[40,50)"
GSM1610866,GSE65907,48,M,"[40,50)"
GSM1610867,GSE65907,83,M,"[80,90)"
GSM1610868,GSE65907,56,F,"[50,60)"
GSM1610869,GSE65907,68,M,"[60,70)"
GSM1610870,GSE65907,42,M,"[40,50)"
GSM1610871,GSE65907,82,M,"[80,90)"
GSM1610872,GSE65907,48,F,"[40,50)"
GSM1610873,GSE65907,48,F,"[40,50)"
GSM1610874,GSE65907,69,F,"[60,70)"
GSM1610875,GSE65907,58,F,"[50,60)"
GSM1610876,GSE65907,64,F,"[60,70)"
GSM1610877,GSE65907,73,F,"[70,80)"
GSM1610878,GSE65907,75,F,"[70,80)"
GSM1610879,GSE65907,60,M,"[60,70)"
GSM1610880,GSE65907,65,M,"[60,70)"
GSM1610881,GSE65907,51,M,"[50,60)"
GSM1610882,GSE65907,47,M,"[40,50)"
GSM1610883,GSE65907,78,M,"[70,80)"
GSM1610884,GSE65907,58,M,"[50,60)"
GSM1610885,GSE65907,67,M,"[60,70)"
GSM1610886,GSE65907,75,M,"[70,80)"
GSM1610887,GSE65907,70,F,"[70,80)"
GSM1610888,GSE65907,43,M,"[40,50)"
GSM1610889,GSE65907,78,M,"[70,80)"
GSM1610890,GSE65907,72,F,"[70,80)"
GSM1610891,GSE65907,56,M,"[50,60)"
GSM1610892,GSE65907,65,M,"[60,70)"
GSM1610893,GSE65907,57,M,"[50,60)"
GSM1610894,GSE65907,32,M,"[30,40)"
GSM1610895,GSE65907,66,M,"[60,70)"
GSM1610896,GSE65907,44,M,"[40,50)"
GSM1610897,GSE65907,54,M,"[50,60)"
GSM1610898,GSE65907,73,F,"[70,80)"
GSM1610899,GSE65907,70,F,"[70,80)"
GSM1610900,GSE65907,35,F,"[30,40)"
GSM1610901,GSE65907,67,M,"[60,70)"
GSM1610902,GSE65907,36,M,"[30,40)"
GSM1610903,GSE65907,66,F,"[60,70)"
GSM1610904,GSE65907,72,M,"[70,80)"
GSM1610905,GSE65907,50,F,"[50,60)"
GSM1610906,GSE65907,73,M,"[70,80)"
GSM1610907,GSE65907,67,M,"[60,70)"
GSM1610908,GSE65907,61,M,"[60,70)"
GSM1610909,GSE65907,58,M,"[50,60)"
GSM1610910,GSE65907,52,M,"[50,60)"
GSM1610911,GSE65907,60,F,"[60,70)"
GSM1610912,GSE65907,74,F,"[70,80)"
GSM1610913,GSE65907,67,M,"[60,70)"
GSM1610914,GSE65907,67,F,"[60,70)"
GSM1610915,GSE65907,74,M,"[70,80)"
GSM1610916,GSE65907,76,M,"[70,80)"
GSM1610917,GSE65907,68,M,"[60,70)"
GSM1610918,GSE65907,46,F,"[40,50)"
GSM1610919,GSE65907,69,M,"[60,70)"
GSM1610920,GSE65907,67,M,"[60,70)"
GSM1610921,GSE65907,58,M,"[50,60)"
GSM1610922,GSE65907,54,M,"[50,60)"
GSM1610923,GSE65907,79,M,"[70,80)"
GSM1610924,GSE65907,72,F,"[70,80)"
GSM1610925,GSE65907,70,F,"[70,80)"
GSM1610926,GSE65907,50,M,"[50,60)"
GSM1610927,GSE65907,77,F,"[70,80)"
GSM1610928,GSE65907,65,M,"[60,70)"
GSM1610929,GSE65907,84,F,"[80,90)"
GSM1610930,GSE65907,50,F,"[50,60)"
GSM1610931,GSE65907,76,M,"[70,80)"
GSM1610932,GSE65907,42,F,"[40,50)"
GSM1610933,GSE65907,67,F,"[60,70)"
GSM1610934,GSE65907,73,M,"[70,80)"
GSM1610935,GSE65907,71,M,"[70,80)"
GSM1610936,GSE65907,50,F,"[50,60)"
GSM1610937,GSE65907,68,M,"[60,70)"
GSM1610938,GSE65907,69,F,"[60,70)"
GSM1610939,GSE65907,73,M,"[70,80)"
GSM1610940,GSE65907,69,M,"[60,70)"
GSM1610941,GSE65907,77,M,"[70,80)"
GSM1610942,GSE65907,66,F,"[60,70)"
GSM1610943,GSE65907,70,F,"[70,80)"
GSM1610944,GSE65907,69,M,"[60,70)"
GSM1610945,GSE65907,43,M,"[40,50)"
GSM1610946,GSE65907,49,M,"[40,50)"
GSM1610947,GSE65907,67,F,"[60,70)"
GSM1610948,GSE65907,63,F,"[60,70)"
GSM1610949,GSE65907,85,M,"[80,90)"
GSM1610950,GSE65907,72,F,"[70,80)"
GSM1610951,GSE65907,70,M,"[70,80)"
GSM1610952,GSE65907,58,F,"[50,60)"
GSM1610953,GSE65907,70,M,"[70,80)"
GSM1610954,GSE65907,71,M,"[70,80)"
GSM1610955,GSE65907,80,M,"[80,90)"
GSM1610956,GSE65907,72,M,"[70,80)"
GSM1610957,GSE65907,59,F,"[50,60)"
GSM1610958,GSE65907,85,M,"[80,90)"
GSM1610959,GSE65907,78,M,"[70,80)"
GSM1610960,GSE65907,52,F,"[50,60)"
GSM1610961,GSE65907,58,M,"[50,60)"
GSM1610962,GSE65907,70,M,"[70,80)"
GSM1610963,GSE65907,65,M,"[60,70)"
GSM1610964,GSE65907,45,M,"[40,50)"
GSM1610965,GSE65907,65,M,"[60,70)"
GSM1610966,GSE65907,68,F,"[60,70)"
GSM1610967,GSE65907,72,M,"[70,80)"
GSM1610968,GSE65907,69,M,"[60,70)"
GSM1610969,GSE65907,54,F,"[50,60)"
GSM1610970,GSE65907,64,M,"[60,70)"
GSM1610971,GSE65907,75,F,"[70,80)"
GSM1610972,GSE65907,55,M,"[50,60)"
GSM1610973,GSE65907,82,M,"[80,90)"
GSM1610974,GSE65907,53,M,"[50,60)"
GSM1610975,GSE65907,70,M,"[70,80)"
GSM1610976,GSE65907,72,M,"[70,80)"
GSM1610977,GSE65907,65,F,"[60,70)"
GSM1610978,GSE65907,67,M,"[60,70)"
GSM1610979,GSE65907,60,F,"[60,70)"
GSM1610980,GSE65907,56,F,"[50,60)"
GSM1610981,GSE65907,69,M,"[60,70)"
GSM1610982,GSE65907,58,M,"[50,60)"
GSM1610983,GSE65907,73,M,"[70,80)"
GSM1610984,GSE65907,79,M,"[70,80)"
GSM1610985,GSE65907,67,M,"[60,70)"
GSM1610986,GSE65907,55,M,"[50,60)"
GSM1610987,GSE65907,65,M,"[60,70)"
GSM1610988,GSE65907,73,F,"[70,80)"
GSM1610989,GSE65907,58,M,"[50,60)"
GSM1610990,GSE65907,71,F,"[70,80)"
GSM1610991,GSE65907,56,F,"[50,60)"
GSM1610992,GSE65907,55,M,"[50,60)"
GSM1610993,GSE65907,35,F,"[30,40)"
GSM1610994,GSE65907,44,M,"[40,50)"
GSM1610995,GSE65907,54,M,"[50,60)"
GSM1610996,GSE65907,64,F,"[60,70)"
GSM1610997,GSE65907,69,F,"[60,70)"
GSM1610998,GSE65907,67,M,"[60,70)"
GSM1610999,GSE65907,68,F,"[60,70)"
GSM1611000,GSE65907,66,M,"[60,70)"
GSM1611001,GSE65907,55,M,"[50,60)"
GSM1611002,GSE65907,81,M,"[80,90)"
GSM1611003,GSE65907,74,M,"[70,80)"
GSM1611004,GSE65907,72,F,"[70,80)"
GSM1611005,GSE65907,66,M,"[60,70)"
GSM1611006,GSE65907,64,M,"[60,70)"
GSM1611007,GSE65907,58,M,"[50,60)"
GSM1611008,GSE65907,56,M,"[50,60)"
GSM1611009,GSE65907,63,M,"[60,70)"
GSM1611010,GSE65907,44,M,"[40,50)"
GSM1611011,GSE65907,74,F,"[70,80)"
GSM1611012,GSE65907,75,F,"[70,80)"
GSM1611013,GSE65907,48,M,"[40,50)"
GSM1611014,GSE65907,52,M,"[50,60)"
GSM1611015,GSE65907,61,F,"[60,70)"
GSM1611016,GSE65907,48,M,"[40,50)"
